intercept,sigma2,parameter
0.5047121821644943,0.026427969710732253,mortality_rate
0.48943644033380646,0.009360067766484202,mortality_rate
0.5453070299041444,0.013119792684829197,mortality_rate
0.5086334958019433,0.016269553190799795,mortality_rate
0.5912766952728401,0.01733916326606845,mortality_rate
0.3746093836256277,0.032561754634082105,mortality_rate
0.4000207002023536,0.030054637597360538,mortality_rate
0.610047374709292,0.04701439309938071,mortality_rate
0.440589896904348,0.02691818597974879,mortality_rate
0.5549071350794489,0.039501968256395605,mortality_rate
0.41526879026571195,0.031175084810976698,mortality_rate
0.5429573797816805,0.0223940992588654,mortality_rate
0.5691547889109758,0.026177106116888633,mortality_rate
0.4805609507182896,0.017995996770620384,mortality_rate
0.557839246392256,0.06816035298406291,mortality_rate
0.4967355851013328,0.021366925810362602,mortality_rate
0.5412046845867955,0.01793950588853674,mortality_rate
0.46173654128369906,0.013232731881412668,mortality_rate
0.3982354978249156,0.03431442876118931,mortality_rate
0.43509151542046137,0.040016461426668204,mortality_rate
0.597300731845728,0.021119731601296217,mortality_rate
0.26413336143202026,0.04111403076881471,mortality_rate
0.459532102562079,0.11078723006897111,mortality_rate
0.4930925358292991,0.023548190943066927,mortality_rate
0.46455332432708096,0.026466516642443594,mortality_rate
0.3983655635189195,0.025810662052210824,mortality_rate
0.5707626249344843,0.017074112445186296,mortality_rate
0.49910379346093825,0.0741302544416946,mortality_rate
0.5483702078354621,0.020379230442587035,mortality_rate
0.44928308309974796,0.01875661337083849,mortality_rate
0.4250120986166392,0.016215839133524666,mortality_rate
0.3788329094123888,0.04124992450087015,mortality_rate
0.5213813650932322,0.020258800574886944,mortality_rate
0.5325764243431058,0.020779044118070356,mortality_rate
0.46672684780190604,0.018415130120478736,mortality_rate
0.45667513018775135,0.012683375808138874,mortality_rate
0.5338884429330881,0.035613141223587844,mortality_rate
0.48135860039088857,0.01233060501028291,mortality_rate
0.42245683075994556,0.036852910059667746,mortality_rate
0.4916451930628583,0.018572195636528715,mortality_rate
0.5588901666755964,0.015581048388644225,mortality_rate
0.504060519242706,0.017859739939194295,mortality_rate
0.42314577534548237,0.05851270684804701,mortality_rate
0.4893261082348831,0.023624893182254393,mortality_rate
0.4975181840921587,0.013439257355506402,mortality_rate
0.494941727301877,0.012316158591097009,mortality_rate
0.5117495186281331,0.025278643215032624,mortality_rate
0.47262769853555175,0.018432065973445932,mortality_rate
0.5603098901226939,0.026370227394196567,mortality_rate
0.45692764916518214,0.06206065750193018,mortality_rate
0.49278175145188696,0.01554411291626138,mortality_rate
0.45502197514336995,0.02140756781708258,mortality_rate
0.41375711679510474,0.033049122332996485,mortality_rate
0.5153498041416242,0.015831429973275087,mortality_rate
0.5288794469385347,0.024696075791101745,mortality_rate
0.4496577773316313,0.06448680542889033,mortality_rate
0.5236203050290928,0.03921776242354528,mortality_rate
0.5497425804320267,0.023480125198316222,mortality_rate
0.4535052067066648,0.01496192289261516,mortality_rate
0.5084656431360516,0.016069863294618184,mortality_rate
0.588969172983636,0.03739501300691642,mortality_rate
0.4463199531960249,0.045890804310135765,mortality_rate
0.47112476316042423,0.013173274031414797,mortality_rate
0.5530863020894834,0.039476425114462387,mortality_rate
0.5974314055821172,0.026230690282043254,mortality_rate
0.43210011741051435,0.04015450608866115,mortality_rate
0.5383240793742993,0.01260358784470184,mortality_rate
0.45626930539861094,0.029593525287329503,mortality_rate
0.5585620590418952,0.017840333289572102,mortality_rate
0.49857603164276726,0.02603642881317683,mortality_rate
0.4245736965900465,0.02106758401286105,mortality_rate
0.47304929985015537,0.012660479559226227,mortality_rate
0.48448068362390734,0.01526249596688131,mortality_rate
0.3956117625619079,0.03211004841808357,mortality_rate
0.5348551332438513,0.0308382451131002,mortality_rate
0.49534019188665657,0.014601557708334866,mortality_rate
0.5559336188972883,0.013278220051300166,mortality_rate
0.4913014861691328,0.040970563644512126,mortality_rate
0.449412801924463,0.03012649679638223,mortality_rate
0.46286496377840836,0.03601964654044295,mortality_rate
0.4207766025423778,0.02153571525166335,mortality_rate
0.4436063231396111,0.02402180254008069,mortality_rate
0.4816249065503501,0.032879191247193365,mortality_rate
0.4521847166061751,0.007809614253086442,mortality_rate
0.4762498366671133,0.023685312782477156,mortality_rate
0.5017632079394261,0.013890965407051967,mortality_rate
0.4865292037364357,0.020905166346043964,mortality_rate
0.5007893173778485,0.03499596971132928,mortality_rate
0.5006008429056382,0.015236382846524626,mortality_rate
0.5287211502663876,0.018968948528710918,mortality_rate
0.5278112815541814,0.020990051522584686,mortality_rate
0.5564833989646406,0.03160689688365312,mortality_rate
0.4939796523165302,0.062134623576724106,mortality_rate
0.539663496254973,0.013654452993654845,mortality_rate
0.36255712571122967,0.03778041704865438,mortality_rate
0.46024146292404366,0.04196789031547355,mortality_rate
0.5258365510856253,0.021579058299247188,mortality_rate
0.4720794724379819,0.03875508852860875,mortality_rate
0.48788873300542757,0.03105448018696575,mortality_rate
0.48071873051465464,0.01824687704387909,mortality_rate
0.44889316324672496,0.014149461192739125,mortality_rate
0.49916930521152597,0.01640766566057883,mortality_rate
0.5278063601567661,0.010658445058734511,mortality_rate
0.55755634357051,0.01660156513723915,mortality_rate
0.26760807074239756,0.17362543865738997,mortality_rate
0.5805873242189049,0.04010758330588222,mortality_rate
0.2799266844679842,0.06992625854900435,mortality_rate
0.4692939236447234,0.05315943009614853,mortality_rate
0.4730248080188611,0.07421562036481988,mortality_rate
0.4854314644508347,0.014303856866634138,mortality_rate
0.5214507205010375,0.019676291269783142,mortality_rate
0.4659387461345498,0.0418667137654193,mortality_rate
0.5003255423566586,0.0473908195541637,mortality_rate
0.5144196461457133,0.014150842611390154,mortality_rate
0.4556697434985219,0.012736861977672344,mortality_rate
0.5135694932634637,0.012921440080322154,mortality_rate
0.4830539769524489,0.05099496503841799,mortality_rate
0.46472582594309036,0.018784301659006023,mortality_rate
0.5870832505412441,0.018068290301033803,mortality_rate
0.5300571710702586,0.13246931189508493,mortality_rate
0.44584622126736057,0.021613395943535476,mortality_rate
0.5146091951879147,0.04968419994430048,mortality_rate
0.5366009491626254,0.031559323953336826,mortality_rate
0.47545394457534645,0.01961389146249345,mortality_rate
0.5330220388660983,0.014215406653002674,mortality_rate
0.4880014087569571,0.041385791407234314,mortality_rate
0.5803823804445685,0.044075287011436856,mortality_rate
0.5374124322105165,0.02508478817367892,mortality_rate
0.5203324589092189,0.06083891518043193,mortality_rate
0.49110465135093545,0.03722264861295794,mortality_rate
0.4824800474775231,0.05408992215416465,mortality_rate
0.46790321651371947,0.020310607584888823,mortality_rate
0.5131662766699064,0.05891963667400923,mortality_rate
0.5616209318569408,0.05124314477513582,mortality_rate
0.5750676824973219,0.03196199561461113,mortality_rate
0.5397809760074277,0.01953937130227715,mortality_rate
0.5081174014142709,0.016185879522247763,mortality_rate
0.44328020041002897,0.02672237488761856,mortality_rate
0.4408652002169075,0.039112092936696055,mortality_rate
0.40965665104902727,0.023217262989780746,mortality_rate
0.4678317966605731,0.025516378561672517,mortality_rate
0.5613382339704425,0.012785454717378632,mortality_rate
0.527489089716183,0.03361074325045013,mortality_rate
0.4266389146217232,0.013701856809096143,mortality_rate
0.5176370749599719,0.023341806505962983,mortality_rate
0.47545056675493264,0.009429791421522794,mortality_rate
0.573729349241453,0.03599153384281501,mortality_rate
0.4979840586662045,0.017051632838838232,mortality_rate
0.5067277196532836,0.013666404857886304,mortality_rate
0.3872049635968757,0.02466745280050762,mortality_rate
0.5030307007336108,0.018299687705967224,mortality_rate
0.47179457409031605,0.011555255459963895,mortality_rate
0.5333743783774936,0.019352771509754927,mortality_rate
0.49567003996346637,0.02202849401917411,mortality_rate
0.4091015407550525,0.022480951740973146,mortality_rate
0.47255751907322,0.0470413174959085,mortality_rate
0.4744243139849912,0.020997350310400335,mortality_rate
0.5175989781948029,0.016811323465731276,mortality_rate
0.43497419439493534,0.019364920727378245,mortality_rate
0.4633639664386841,0.019792368285002734,mortality_rate
0.49513886877197516,0.021215435054676997,mortality_rate
0.4877127592497816,0.01638216599107035,mortality_rate
0.39160883553234366,0.03431311337692412,mortality_rate
0.5009432027215996,0.07646634844456794,mortality_rate
0.5185478865511848,0.009176767665407443,mortality_rate
0.5764591791440041,0.02991562856456073,mortality_rate
0.5295808834843839,0.015470189478853638,mortality_rate
0.39868966443479903,0.031119331257576606,mortality_rate
0.7204253508098398,0.1363202837225127,mortality_rate
0.46403942660561115,0.1897494998894299,mortality_rate
0.482002535401166,0.03207305148707227,mortality_rate
0.5130259083991935,0.020591569694118763,mortality_rate
0.6213536513432786,0.031582421617994905,mortality_rate
0.6020950965955514,0.051197537711289036,mortality_rate
0.4691862567836458,0.029697379386415576,mortality_rate
0.507640862338717,0.012957588572145918,mortality_rate
0.3891561533587922,0.06212593788899292,mortality_rate
0.5197586187865602,0.021951145587573398,mortality_rate
0.3343697593488224,0.033516549830202164,mortality_rate
0.424923822534022,0.0164722402145383,mortality_rate
0.44067681903211625,0.012745184766206289,mortality_rate
0.5149470766181068,0.0771714347744397,mortality_rate
0.30022669577908156,0.03249092410570758,mortality_rate
0.5456632374161635,0.03592118487674698,mortality_rate
0.47613576564332466,0.02341441403700774,mortality_rate
0.4910953655124254,0.015387976929134135,mortality_rate
0.5488645608329368,0.016149571095031998,mortality_rate
0.5397727974354027,0.025466111755599586,mortality_rate
0.5454591528689283,0.0528884304869307,mortality_rate
0.5342913850662973,0.023360352579646176,mortality_rate
0.4956092372402146,0.017119955636578657,mortality_rate
0.48078650225142555,0.011487230400294937,mortality_rate
0.49999369729670806,0.025347253031101177,mortality_rate
0.5143879062015837,0.021554302954550245,mortality_rate
0.572657542060432,0.036626432650579605,mortality_rate
0.5418030860934335,0.05666591200351826,mortality_rate
0.5174637917814341,0.0398624972089219,mortality_rate
0.5268093341312986,0.021387338421182567,mortality_rate
0.434710914520554,0.013830897032158899,mortality_rate
0.4868709968114985,0.010395533655823004,mortality_rate
0.38385575305238606,0.062091614771328574,mortality_rate
0.4740211368476202,0.02897773762015545,mortality_rate
0.5062627222710331,0.008610869754558163,mortality_rate
0.5257682664744895,0.0473971795350625,mortality_rate
0.470729885628101,0.0227700212749124,mortality_rate
0.46619863962553365,0.010077630330953668,mortality_rate
0.5022984575077264,0.013703621102159922,mortality_rate
0.46743256710818565,0.03913953183805513,mortality_rate
0.4216740766403138,0.02878863152116619,mortality_rate
0.5541026615373837,0.12262701587831805,mortality_rate
0.4385460321260445,0.02482851174766782,mortality_rate
0.5220768473983278,0.03375809524968223,mortality_rate
0.5884383385883988,0.08081539270893584,mortality_rate
0.5388147295722931,0.03603425525561234,mortality_rate
0.43484597970768435,0.026428891859477284,mortality_rate
0.5549551093109749,0.0601985098701701,mortality_rate
0.3501072159671595,0.09079698950622674,mortality_rate
0.47932607612662925,0.05585309195213998,mortality_rate
0.545027575159003,0.013790922500951876,mortality_rate
0.31279936889975724,0.041468336582490065,mortality_rate
0.7121748777950238,0.09002861299203385,mortality_rate
0.5848331540664748,0.04900437925571564,mortality_rate
0.5673609507698623,0.020005991530746045,mortality_rate
0.47310332728529436,0.027261512051098672,mortality_rate
0.44874497998044094,0.018745342031866834,mortality_rate
0.3831974219020942,0.027604709487697564,mortality_rate
0.4565937756669881,0.031235126169571702,mortality_rate
0.4021054719591911,0.04689410078132198,mortality_rate
0.5205182866668535,0.04301380566875573,mortality_rate
0.4786771253737459,0.016058267385617473,mortality_rate
0.45868043752922316,0.03228865253417254,mortality_rate
0.5365906573083884,0.06388642873046062,mortality_rate
0.5483746632159139,0.02459464642608641,mortality_rate
0.5292358529863541,0.03849210034444624,mortality_rate
0.5405810401763731,0.015018634452790986,mortality_rate
0.4741493395489622,0.010427019433549073,mortality_rate
0.43865582147080273,0.03285315579880977,mortality_rate
0.4385955430337433,0.03164970896195909,mortality_rate
0.5080264991925383,0.011007897024919859,mortality_rate
0.4448942979443595,0.02674163250499289,mortality_rate
0.4499140810940661,0.02243546827303639,mortality_rate
0.6039971005609597,0.017058311359153273,mortality_rate
0.4928466373604038,0.031812419518878775,mortality_rate
0.527598763326374,0.024252419548439,mortality_rate
0.4845464013635759,0.011445350683191212,mortality_rate
0.40364309132175147,0.05251055102913048,mortality_rate
0.37667990999024215,0.027512626334367834,mortality_rate
0.4561600899884901,0.027735538947826585,mortality_rate
0.4856886687392159,0.06207174304604776,mortality_rate
0.5028859191792989,0.026740883092329908,mortality_rate
0.529729146413775,0.05427562520804174,mortality_rate
0.48856399058647276,0.07454202708508449,mortality_rate
0.4430693514688417,0.014567924242069225,mortality_rate
0.5282583076107689,0.034681586044802905,mortality_rate
0.4758485938520922,0.01094333230870578,mortality_rate
0.5307742889348299,0.016496684086741063,mortality_rate
0.4004648886030725,0.03053808831159561,mortality_rate
0.46191247303108524,0.016837921784754673,mortality_rate
0.5339509320064486,0.02956614520090626,mortality_rate
0.5313322208884482,0.038794664765625514,mortality_rate
0.5267484554226494,0.013781645091557637,mortality_rate
0.44134829954806065,0.046596121673796224,mortality_rate
0.5438282766373677,0.024995884093814563,mortality_rate
0.4384740291266992,0.028108950829485793,mortality_rate
0.5476208762548943,0.015272510272288473,mortality_rate
0.4338153473618841,0.014883178192740662,mortality_rate
