cellularity,intercept,sigma2,parameter
multi,0.5648887717254808,0.10435019070963052,consumption rate
multi,0.5812729038739216,0.09905190357402607,consumption rate
multi,0.535546185377336,0.11570486341714875,consumption rate
multi,0.5833593563756049,0.09694734751016468,consumption rate
multi,0.6381137974151947,0.10169334101857312,consumption rate
multi,0.5755834399279642,0.1122476610487698,consumption rate
multi,0.5783748276936712,0.07969184844510542,consumption rate
multi,0.5512346540283104,0.08865822386434696,consumption rate
multi,0.5681194681217502,0.11124106735834424,consumption rate
multi,0.5696345670193476,0.09954930577190733,consumption rate
multi,0.5407266927274175,0.1001942942911592,consumption rate
multi,0.5301641909486277,0.11471284541852968,consumption rate
multi,0.5805122972865439,0.06543779358858236,consumption rate
multi,0.5532759284559962,0.1059242817145253,consumption rate
multi,0.5164645776881995,0.09138873378504599,consumption rate
multi,0.540423857149841,0.12678770438339657,consumption rate
multi,0.5918673778526438,0.11365049400709137,consumption rate
multi,0.6306483162541716,0.13234991199183888,consumption rate
multi,0.6009728925780541,0.09928592512551238,consumption rate
multi,0.5304205858164938,0.1170455061737632,consumption rate
multi,0.5776594251689354,0.1112642392621985,consumption rate
multi,0.5626242316453319,0.11283489670756656,consumption rate
multi,0.5705467093207138,0.1126110635484808,consumption rate
multi,0.5472240509073069,0.08358820618162287,consumption rate
multi,0.5859377339886505,0.1073779277609123,consumption rate
multi,0.5171593242341591,0.10337437249677954,consumption rate
multi,0.5855810135237166,0.09561035269493626,consumption rate
multi,0.6109520845874714,0.12573026424699144,consumption rate
multi,0.5476330121146327,0.10453680627643973,consumption rate
multi,0.5253108305954434,0.11012267202988758,consumption rate
multi,0.5863010376245053,0.08335115316391178,consumption rate
multi,0.5789686569100102,0.10379024639377826,consumption rate
multi,0.5683736867064532,0.1322848550402766,consumption rate
multi,0.5415918310807494,0.10185164217899373,consumption rate
multi,0.5723881319682007,0.10336394869534463,consumption rate
multi,0.5661388024534967,0.10330494268305793,consumption rate
multi,0.5891969410228153,0.09778808138556196,consumption rate
multi,0.6077129281962657,0.11004400741323382,consumption rate
multi,0.5762344147197968,0.10616862941741427,consumption rate
multi,0.5090122129447541,0.11159826838928197,consumption rate
multi,0.5693576652953423,0.10041354738075772,consumption rate
multi,0.548065832396756,0.11922272276318345,consumption rate
multi,0.5757897760014132,0.09732254081374393,consumption rate
multi,0.5377197859640304,0.10116151502425764,consumption rate
multi,0.5597273274811534,0.1455352583212402,consumption rate
multi,0.5917456022829415,0.12046828260711355,consumption rate
multi,0.598135298593942,0.10642180361388388,consumption rate
multi,0.5773535568369697,0.1355477202087498,consumption rate
multi,0.5832452232125316,0.10277657745838821,consumption rate
multi,0.5847996775742348,0.11065126792079048,consumption rate
multi,0.5727820259929188,0.10815806206953074,consumption rate
multi,0.5983868357280382,0.10077406688069981,consumption rate
multi,0.561407059610414,0.12921548084642115,consumption rate
multi,0.5561695767164294,0.11582609746275571,consumption rate
multi,0.5548718831666785,0.097569275359641,consumption rate
multi,0.6298948914629674,0.12345231060190802,consumption rate
multi,0.5700743226398575,0.09503715221457752,consumption rate
multi,0.5157688776278234,0.11300422364762416,consumption rate
multi,0.579171324653323,0.09016879923494786,consumption rate
multi,0.517859094034666,0.0995261117629087,consumption rate
multi,0.5312947804229518,0.10931686629357426,consumption rate
multi,0.6119474252567995,0.1151957511439849,consumption rate
multi,0.5702418252615618,0.08936105145911334,consumption rate
multi,0.6520065062377866,0.10340463997520628,consumption rate
multi,0.5774335304290266,0.1298636423132178,consumption rate
multi,0.6103421296497584,0.09129965435143629,consumption rate
multi,0.5647961096558743,0.0991734696047346,consumption rate
multi,0.5350518305015387,0.08071245279259118,consumption rate
multi,0.5474804403454248,0.09472675525077258,consumption rate
multi,0.527384500157579,0.11133483022685706,consumption rate
multi,0.604767741387161,0.10420512719474045,consumption rate
multi,0.5685622025661017,0.10714981174922798,consumption rate
multi,0.553859349010541,0.10650524771066017,consumption rate
multi,0.5636392782687636,0.1181228630094668,consumption rate
multi,0.4943895445732558,0.11522825872258313,consumption rate
multi,0.5173942726174535,0.12249641818799642,consumption rate
multi,0.5838725208808381,0.10770751280772098,consumption rate
multi,0.5886459484841523,0.0964875508028897,consumption rate
multi,0.5420288772671115,0.07987095863057171,consumption rate
multi,0.5636573824603474,0.10644352161379385,consumption rate
multi,0.5603776639972716,0.11508038312727073,consumption rate
multi,0.5759765141348772,0.10460606294236366,consumption rate
multi,0.5237717330361542,0.0998871942604678,consumption rate
multi,0.5541711915804357,0.0935164040745474,consumption rate
multi,0.6387547949867977,0.11811860762097184,consumption rate
multi,0.5277692092753377,0.11087484092521303,consumption rate
multi,0.5579425139684966,0.10857298433162221,consumption rate
multi,0.5510115039591627,0.10621616253582053,consumption rate
multi,0.5691257448565786,0.1095040785374848,consumption rate
multi,0.5407106308366548,0.09717478467975445,consumption rate
multi,0.5688014215340269,0.09223623900077949,consumption rate
multi,0.5267503744959451,0.09317988390626496,consumption rate
multi,0.5570335041173888,0.07353946564334699,consumption rate
multi,0.5750078476736407,0.11284531313944193,consumption rate
multi,0.5060453156503435,0.10440496608231391,consumption rate
multi,0.5367148722244577,0.10725414819907063,consumption rate
multi,0.5683548493312135,0.10092201685100384,consumption rate
multi,0.5392920069511565,0.09259950097631067,consumption rate
multi,0.5258846805706751,0.11431861234275856,consumption rate
multi,0.6110833891826352,0.10686593506462602,consumption rate
multi,0.6332165080381342,0.10539218282175579,consumption rate
multi,0.5415351037463131,0.117393394024475,consumption rate
multi,0.5712642890234357,0.10912795134534546,consumption rate
multi,0.5298884313562104,0.0858168937397132,consumption rate
multi,0.5733837295974007,0.09604248870889949,consumption rate
multi,0.6055241941128668,0.12890367288079105,consumption rate
multi,0.6267340782398685,0.09938152314422675,consumption rate
multi,0.5586426840234086,0.0890233795134266,consumption rate
multi,0.5751015933029233,0.09744670686454612,consumption rate
multi,0.5536642283692476,0.12868336936062663,consumption rate
multi,0.5803629415652036,0.08822276031459231,consumption rate
multi,0.5275171000779869,0.12159676574622075,consumption rate
multi,0.5727690698918452,0.11403842437107017,consumption rate
multi,0.5747582507416541,0.08305318514190525,consumption rate
multi,0.5707065344489366,0.09515787550431457,consumption rate
multi,0.5572149355339269,0.0946972470869517,consumption rate
multi,0.5356880564028949,0.08498508888807463,consumption rate
multi,0.5615492116229595,0.12077004516377332,consumption rate
multi,0.6039047735862891,0.08237232773196623,consumption rate
multi,0.5818664313243858,0.1197471600705241,consumption rate
multi,0.5810950046462938,0.10415872591761371,consumption rate
multi,0.5795276727686006,0.10673401004125846,consumption rate
multi,0.5892515190779465,0.0934560570210828,consumption rate
multi,0.6032875268526712,0.1108847875937963,consumption rate
multi,0.5443087381172206,0.08365197611024007,consumption rate
multi,0.5540527325596183,0.09398745582492793,consumption rate
multi,0.5356742169723144,0.11149021455036483,consumption rate
multi,0.5366112614928334,0.10705289147201097,consumption rate
multi,0.5948687657865761,0.10845881045709405,consumption rate
multi,0.5591898237905943,0.09331116709507245,consumption rate
multi,0.5796854228722172,0.09369417494513797,consumption rate
multi,0.6204859545000385,0.11021365067986133,consumption rate
multi,0.5542272959723075,0.10936570713332708,consumption rate
multi,0.546190533941206,0.09925349895555673,consumption rate
multi,0.5769147921276783,0.08688134158788373,consumption rate
multi,0.5892660932180711,0.11272035292081214,consumption rate
multi,0.6046233326798903,0.12595567845539077,consumption rate
multi,0.6219851102486982,0.10157664369886843,consumption rate
multi,0.5387397546861575,0.10302232058207612,consumption rate
multi,0.6268279917763228,0.08551217739473041,consumption rate
multi,0.5291038112926103,0.10904966042003077,consumption rate
multi,0.5481111486326982,0.10840242178069094,consumption rate
multi,0.49135000439128884,0.09670226370272936,consumption rate
multi,0.5436437277852314,0.10644036908867231,consumption rate
multi,0.5509114542584818,0.09970614081647586,consumption rate
multi,0.4850930162340739,0.15034031596292863,consumption rate
multi,0.5549902311228571,0.10221358915917392,consumption rate
multi,0.5800517722544092,0.08563530195696141,consumption rate
multi,0.6003075746436756,0.11282479614121249,consumption rate
multi,0.5521022606488492,0.08451023931939407,consumption rate
multi,0.5258073394465086,0.0962328832700993,consumption rate
multi,0.5724321775004116,0.09560498811072814,consumption rate
multi,0.6209289154979231,0.09469967880405458,consumption rate
multi,0.59660685238631594,0.09367562169899998,consumption rate
multi,0.5004424071639327,0.10712364415539476,consumption rate
multi,0.5703329462937786,0.08419972346667698,consumption rate
multi,0.5591142665618393,0.10798381929068183,consumption rate
multi,0.5408873463500551,0.09798912730348484,consumption rate
multi,0.5638578286737045,0.08388734852005768,consumption rate
multi,0.5770612634532969,0.09964913345985421,consumption rate
multi,0.6223747973221235,0.09514173713999131,consumption rate
multi,0.58333091872981,0.09185894410067266,consumption rate
multi,0.592683272157165,0.08540893601907791,consumption rate
multi,0.5899061258976191,0.12099834695680486,consumption rate
multi,0.6632227127078933,0.10620678298726563,consumption rate
multi,0.5864340806763272,0.0939232395626868,consumption rate
multi,0.557392577083512,0.10472250414597582,consumption rate
multi,0.5778900801082473,0.0957575485934294,consumption rate
multi,0.6073031180478714,0.1097111332599034,consumption rate
multi,0.5847167119179669,0.08248554470383397,consumption rate
multi,0.5488122792988237,0.10460316835899165,consumption rate
multi,0.5733594343291714,0.07678179826050949,consumption rate
multi,0.5795154496139396,0.09402445022442685,consumption rate
multi,0.604993417066096,0.10290232402118532,consumption rate
multi,0.523636920999779,0.10222121639128147,consumption rate
multi,0.5652148984677124,0.11482959716282407,consumption rate
multi,0.5321393817547012,0.10581827997337495,consumption rate
multi,0.561853861313563,0.08560661991474422,consumption rate
multi,0.57565854832858665,0.10535231798270377,consumption rate
multi,0.5692175377903791,0.07811251776119969,consumption rate
multi,0.49638075594906983,0.08508999098459848,consumption rate
multi,0.5757645841167462,0.09819910315025054,consumption rate
multi,0.5356672751016271,0.10210727154878103,consumption rate
multi,0.5524846547842759,0.12283185758881297,consumption rate
multi,0.6127143982453921,0.11234607247980492,consumption rate
multi,0.5055162744131201,0.11190064523996805,consumption rate
multi,0.6385034971262575,0.09402287483979109,consumption rate
multi,0.6047109141323247,0.09005601885801628,consumption rate
multi,0.5172096517817264,0.12430465065742362,consumption rate
multi,0.5717802681934019,0.12532289639657007,consumption rate
multi,0.5669286186427005,0.08908912482758094,consumption rate
multi,0.5659815968373257,0.10820381172440759,consumption rate
multi,0.5462702823410666,0.09664791218548545,consumption rate
multi,0.5711910305790368,0.07965625025968795,consumption rate
multi,0.5459888123536997,0.12724636155134003,consumption rate
multi,0.5835531805862341,0.11780202823113274,consumption rate
multi,0.5462448745232378,0.07642916106564525,consumption rate
multi,0.6254474129576607,0.11733292085496769,consumption rate
multi,0.5830334684735827,0.089256429280288,consumption rate
multi,0.601890353581366,0.09621357016142625,consumption rate
multi,0.5185594944745952,0.11127151247734654,consumption rate
multi,0.5306397705727336,0.10116734909315368,consumption rate
multi,0.5131125690115487,0.09674597805670924,consumption rate
multi,0.5503008525744059,0.10960116602675264,consumption rate
multi,0.5604062406749855,0.10682591580865128,consumption rate
multi,0.5504242690515193,0.10960007471602529,consumption rate
multi,0.5754116443507935,0.09936732485506396,consumption rate
multi,0.584833050172536,0.08820221183531309,consumption rate
multi,0.5864472122159806,0.13938419149650874,consumption rate
multi,0.6072673223327333,0.09662340742642818,consumption rate
multi,0.6191704111370417,0.10733776484561151,consumption rate
multi,0.5616749065075943,0.10994448918534581,consumption rate
multi,0.6372340849673599,0.09774074628848516,consumption rate
multi,0.5740805482348348,0.12371822056075316,consumption rate
multi,0.5281012747338902,0.11378348732388394,consumption rate
multi,0.6449654686382891,0.11069332302840133,consumption rate
multi,0.586282474487872,0.09820835101403326,consumption rate
multi,0.6202731542729338,0.09880283301680474,consumption rate
multi,0.6609858946131505,0.10709381018299498,consumption rate
multi,0.6237664692122824,0.113584311686601,consumption rate
multi,0.6178092688677612,0.09463524630758367,consumption rate
multi,0.532784895979785,0.10924109829509733,consumption rate
multi,0.5554408193425728,0.1107683474942381,consumption rate
multi,0.5725471891020089,0.0904424596154484,consumption rate
multi,0.5496972260186848,0.09602789681793103,consumption rate
multi,0.5514204716848214,0.09953362190743545,consumption rate
multi,0.5934221403924202,0.0968995901500983,consumption rate
multi,0.5878708752618974,0.10985213854706105,consumption rate
multi,0.6238531601393327,0.09126014181265987,consumption rate
multi,0.5336480392832161,0.09640338105392206,consumption rate
multi,0.5214199781479099,0.09599591232946617,consumption rate
multi,0.5500049140360511,0.10314010800313768,consumption rate
multi,0.5838114430787413,0.07895379618253036,consumption rate
multi,0.5986508368008162,0.08593870928552216,consumption rate
multi,0.5582185476332052,0.09002958736593036,consumption rate
multi,0.5551988740999213,0.09777447705359346,consumption rate
multi,0.589743218944013,0.1289997396128059,consumption rate
multi,0.5658264621802876,0.09110104159337684,consumption rate
multi,0.6004071431855919,0.09425145491446907,consumption rate
multi,0.5045082398883134,0.10655583092789525,consumption rate
multi,0.5483610529653044,0.12619575048890977,consumption rate
multi,0.5738336782755704,0.12661303121057227,consumption rate
multi,0.6099115880046848,0.1107798143622709,consumption rate
multi,0.5635481107977246,0.10036837322299327,consumption rate
multi,0.49737970363265455,0.11525915216861948,consumption rate
multi,0.494821443945675,0.0913610638049526,consumption rate
multi,0.5808120463137507,0.1254508761658216,consumption rate
multi,0.5295244207985413,0.12973645718893526,consumption rate
multi,0.5799361009481807,0.1095754382192897,consumption rate
multi,0.526027241405982,0.12346551866985517,consumption rate
multi,0.5171524842498385,0.10063203238733294,consumption rate
multi,0.559493682031979,0.09515916667091635,consumption rate
multi,0.6299886862867634,0.09211437702879621,consumption rate
multi,0.5811987687585396,0.07992512539209899,consumption rate
multi,0.5489024696821655,0.09894939754313403,consumption rate
multi,0.5300312565475419,0.08981490476745002,consumption rate
multi,0.5158059818496797,0.12973082028170904,consumption rate
multi,0.5841195247067914,0.1094960815149719,consumption rate
multi,0.5291698858447816,0.11842862401846167,consumption rate
multi,0.6078155761780235,0.08457553746795354,consumption rate
multi,0.592498815227536,0.11498388569104595,consumption rate
multi,0.5798053660493171,0.10290900111961925,consumption rate
multi,0.5985535383402905,0.10601477560350492,consumption rate
multi,0.6177180840604852,0.11656530868867002,consumption rate
multi,0.5596500984093743,0.12035526780395622,consumption rate
multi,0.6005595823577137,0.09959350307004304,consumption rate
multi,0.6050318661554072,0.12520490512276566,consumption rate
multi,0.5329591398392969,0.10257399027148581,consumption rate
multi,0.5752127829703791,0.09973136482870222,consumption rate
multi,0.6093718699718395,0.10598179858668727,consumption rate
multi,0.5614515024453158,0.09792937597028717,consumption rate
multi,0.5917954788236276,0.10853874377750561,consumption rate
multi,0.5463683825605701,0.11068639959980593,consumption rate
multi,0.5574200797222981,0.10841694919686912,consumption rate
multi,0.5482624614689531,0.10181820296694637,consumption rate
multi,0.5398910911999404,0.08955875133020297,consumption rate
multi,0.5369301848322068,0.08614586341922537,consumption rate
multi,0.516680596538341,0.11600417006425676,consumption rate
multi,0.5425877138690033,0.1076380603407929,consumption rate
multi,0.5903844871495236,0.12075461765756006,consumption rate
multi,0.5742906954308716,0.09960052233182218,consumption rate
multi,0.5934138870496094,0.09256206287072911,consumption rate
multi,0.5344364419384272,0.09941327741113021,consumption rate
multi,0.567417269256226,0.10445436197529617,consumption rate
multi,0.6108990050278237,0.13432932785942514,consumption rate
multi,0.6218121453717921,0.08120286333791638,consumption rate
multi,0.578716979645004,0.10401814763898273,consumption rate
multi,0.5239874972297118,0.10163459444754948,consumption rate
multi,0.5515984939261042,0.10686924330929967,consumption rate
multi,0.6061741451905991,0.08548869197471437,consumption rate
multi,0.5752427815714518,0.09439783709319048,consumption rate
multi,0.5701391355428351,0.10289975853453558,consumption rate
multi,0.5838754357235283,0.11638692097862864,consumption rate
multi,0.5634737942288311,0.10783035172028185,consumption rate
multi,0.5933192014892175,0.0971094955865945,consumption rate
multi,0.5893094954931352,0.09050591943381038,consumption rate
multi,0.5909066133586489,0.09926842953805982,consumption rate
multi,0.5051721969670657,0.09468665423753007,consumption rate
multi,0.5788265422537704,0.09405231092100805,consumption rate
multi,0.59556294720902625,0.08300328689681213,consumption rate
multi,0.5739347554449183,0.08425846353835385,consumption rate
multi,0.6448652616273159,0.10742866621414576,consumption rate
multi,0.5675720401425189,0.12371815623165115,consumption rate
multi,0.5377357577694347,0.11240994582488688,consumption rate
multi,0.5086208113689283,0.1324487459938705,consumption rate
multi,0.5604537745537732,0.1030198877591266,consumption rate
multi,0.58854439306164,0.11125193459273378,consumption rate
multi,0.554914054289084,0.10655765375992339,consumption rate
multi,0.6053006777765345,0.10070964980055803,consumption rate
multi,0.5972887707347515,0.12007067708968222,consumption rate
multi,0.5064168046428577,0.09886323635678311,consumption rate
multi,0.5456783673098524,0.12835551592298544,consumption rate
multi,0.5727477233959584,0.1273969184452128,consumption rate
multi,0.5899281852593664,0.09963357266425653,consumption rate
multi,0.5882109181894095,0.10063927393150846,consumption rate
multi,0.609809080027275,0.0831759923665778,consumption rate
multi,0.5728383550880148,0.09652747663849688,consumption rate
multi,0.599427365703471,0.08578764502402618,consumption rate
multi,0.5734462634417153,0.08436830740385354,consumption rate
multi,0.5220367374903601,0.09112103635562985,consumption rate
multi,0.5669005970313717,0.09274956166987809,consumption rate
multi,0.5835613769035484,0.11432487276780252,consumption rate
multi,0.6020742557040444,0.07809994372764034,consumption rate
multi,0.5450361092069231,0.10173088949686361,consumption rate
multi,0.5441050167213781,0.09420182875664092,consumption rate
multi,0.5851299662313595,0.09781797587487541,consumption rate
multi,0.5337453002560777,0.10287599917921568,consumption rate
multi,0.5859174140340613,0.09133848056649843,consumption rate
multi,0.5788698358714689,0.0978356066747357,consumption rate
multi,0.568420648725834,0.0873206660903481,consumption rate
multi,0.5700328017813446,0.09266533321195647,consumption rate
multi,0.5456883830509185,0.09521173324530642,consumption rate
multi,0.5981541308802489,0.0990249099052392,consumption rate
multi,0.5709931746943123,0.12427380805463425,consumption rate
multi,0.5139334057103636,0.11192217911898081,consumption rate
multi,0.5668310547099958,0.1121959748177886,consumption rate
multi,0.5506420880433303,0.09129935082878833,consumption rate
multi,0.5603941089755713,0.11552496100086845,consumption rate
multi,0.5839674242792064,0.09579719717456987,consumption rate
multi,0.622237974464892,0.108307792540198,consumption rate
multi,0.5881347045322998,0.11435935540534382,consumption rate
multi,0.5826213446240412,0.10958036451599891,consumption rate
multi,0.5692459569251814,0.10836708621911209,consumption rate
multi,0.5686391665125102,0.0924885388909706,consumption rate
multi,0.5355067329149595,0.10502549259041624,consumption rate
multi,0.5660291627605545,0.08064004594232597,consumption rate
multi,0.5451234796761691,0.09241197891766684,consumption rate
multi,0.545100740568664,0.0838420695906364,consumption rate
multi,0.5053278350187322,0.09959526410628128,consumption rate
multi,0.6223630900091794,0.11127853468675401,consumption rate
multi,0.537536899995475,0.08110862455265176,consumption rate
multi,0.5629496850174733,0.09915468331099334,consumption rate
multi,0.5748031132541028,0.10507508546913243,consumption rate
multi,0.6042462188680715,0.09363923387745123,consumption rate
multi,0.5603608609391494,0.11626606340950829,consumption rate
multi,0.5960972730677179,0.087867659358292,consumption rate
multi,0.5323396340823643,0.10136404609699827,consumption rate
multi,0.5294623811869491,0.10453579066517232,consumption rate
multi,0.5590084730911642,0.09732714197529846,consumption rate
multi,0.56339201014121,0.0966248637691361,consumption rate
multi,0.5931054282079194,0.12261771482209892,consumption rate
multi,0.5529797932853044,0.10872633144859994,consumption rate
multi,0.6094809847788984,0.12477661420671153,consumption rate
multi,0.6081710979687094,0.11671407680892686,consumption rate
multi,0.5661826281991594,0.08586242576717987,consumption rate
multi,0.6237795054894609,0.08697560297821279,consumption rate
multi,0.5279387096894278,0.11678975479121284,consumption rate
multi,0.598715074216115,0.09750630767431089,consumption rate
multi,0.5531715333863424,0.11171414749604923,consumption rate
multi,0.5950347668896901,0.08880731765786609,consumption rate
multi,0.5576004844683712,0.09031530904419777,consumption rate
multi,0.5486736277231411,0.1154467206344525,consumption rate
multi,0.5742559940380751,0.1102265831862082,consumption rate
multi,0.5825814247930737,0.09881989550431426,consumption rate
multi,0.599331679882187,0.08326555857800753,consumption rate
multi,0.598359460441752,0.13390466559130076,consumption rate
multi,0.5420970094985491,0.13971757609293198,consumption rate
multi,0.5263655657827431,0.11489846033103499,consumption rate
multi,0.5564451647170212,0.08893046489454833,consumption rate
multi,0.6201723017046887,0.1005941485980647,consumption rate
multi,0.5806332946737653,0.11109538091743536,consumption rate
multi,0.5519752834931794,0.09527114414208364,consumption rate
multi,0.6088130238908845,0.1154406008309094,consumption rate
multi,0.5935279061625673,0.11112132185876572,consumption rate
multi,0.5592262462227392,0.08751632339618937,consumption rate
multi,0.5555130094263088,0.0925643772223863,consumption rate
multi,0.5694847071501026,0.08208709082693971,consumption rate
multi,0.6077475375483339,0.09811510870462542,consumption rate
multi,0.5424443961701368,0.10478518349516885,consumption rate
multi,0.5590752553101125,0.10541123459840158,consumption rate
multi,0.5415875358805099,0.08520796398285634,consumption rate
multi,0.5559254002005258,0.08254950241573214,consumption rate
multi,0.5727352270117725,0.1021138530353729,consumption rate
multi,0.5958078427205882,0.11129014465412151,consumption rate
multi,0.5515132410819409,0.09761024985410269,consumption rate
multi,0.5857714901762727,0.07364653667967717,consumption rate
multi,0.5972426895800819,0.1340087610193368,consumption rate
multi,0.5683250779714187,0.10094466559036187,consumption rate
multi,0.5440606884325554,0.09567757598952815,consumption rate
multi,0.6135963147784586,0.09403812803464363,consumption rate
multi,0.6261094481408472,0.12434059419667502,consumption rate
multi,0.5347362537507284,0.11222521126309011,consumption rate
multi,0.5374948301750176,0.08567816947854463,consumption rate
multi,0.5651663478879534,0.0779473049698989,consumption rate
multi,0.5701247063689185,0.10415618722723143,consumption rate
multi,0.5892333051620988,0.09924876026662886,consumption rate
multi,0.5234039153805653,0.10040183697375317,consumption rate
multi,0.5272094172817834,0.09754561711330212,consumption rate
multi,0.5481394574079754,0.10407684827760637,consumption rate
multi,0.5086449812177215,0.09768887776134613,consumption rate
multi,0.588899317870051,0.08850360217912172,consumption rate
multi,0.5653452568942151,0.10979142611513508,consumption rate
multi,0.6332907883115125,0.11007407888242829,consumption rate
multi,0.5720558943599318,0.11933181188304214,consumption rate
multi,0.5618831671790631,0.09255800525981407,consumption rate
multi,0.5742780232558292,0.11439455275285158,consumption rate
multi,0.5880271079802898,0.10338693543745177,consumption rate
multi,0.4797163783462385,0.1063235819906297,consumption rate
multi,0.6098192770525713,0.12073374111007582,consumption rate
multi,0.5017093760615559,0.1100030870805405,consumption rate
multi,0.5717817248587775,0.10461137264056096,consumption rate
multi,0.5784501518313107,0.1325806190942268,consumption rate
multi,0.5884118173512703,0.10264160714273356,consumption rate
multi,0.5921772548533945,0.0862346950581535,consumption rate
multi,0.592378506108519,0.09598695048351744,consumption rate
multi,0.5947675359357342,0.11864287521985079,consumption rate
multi,0.5736917949201199,0.1028491984391599,consumption rate
multi,0.5928099246561036,0.08077669549798357,consumption rate
multi,0.5586695256755997,0.09556458451895015,consumption rate
multi,0.5195679540872281,0.10198323073606545,consumption rate
multi,0.5600385536132692,0.1001127498181372,consumption rate
multi,0.5624668295464343,0.07780291437633909,consumption rate
multi,0.5503823560318672,0.0970333390160235,consumption rate
multi,0.5917740814656761,0.09921733006856165,consumption rate
multi,0.6327249600264684,0.11286150314014752,consumption rate
multi,0.567591055610227,0.09037367757387375,consumption rate
multi,0.5871059550458935,0.08984155202795215,consumption rate
multi,0.5518739877683051,0.1002086206789837,consumption rate
multi,0.5425919677400778,0.11201129093958033,consumption rate
multi,0.5536789515888157,0.09379811026697447,consumption rate
multi,0.5436585772291762,0.0793574467719841,consumption rate
multi,0.5687314037438698,0.1299852534280119,consumption rate
multi,0.6069394481045973,0.10296767246381044,consumption rate
multi,0.5870726869102807,0.09327599810717901,consumption rate
multi,0.5998136264527527,0.0861777790843575,consumption rate
multi,0.5434038107470898,0.10631708407428757,consumption rate
multi,0.5660696781906004,0.11860392925972534,consumption rate
multi,0.5101317295809132,0.10897731023527286,consumption rate
multi,0.5508717856954645,0.09151162484893785,consumption rate
multi,0.5419624737834877,0.1091244625101251,consumption rate
multi,0.5714496200231403,0.09470436033503539,consumption rate
multi,0.649393156680286,0.10146958586012773,consumption rate
multi,0.5652555036983822,0.0966984885752791,consumption rate
multi,0.6046329074217743,0.08887606568790468,consumption rate
multi,0.5790239513012041,0.1003531551591541,consumption rate
multi,0.5976509493595632,0.10451165150096142,consumption rate
multi,0.5135313139160402,0.10358413446894345,consumption rate
multi,0.576764392175682,0.1080126816050719,consumption rate
multi,0.5406244948441784,0.11261828594919708,consumption rate
multi,0.5774830259699848,0.11377868216724439,consumption rate
multi,0.5648058613782583,0.0928116865531121,consumption rate
multi,0.5988840487979781,0.09642550745410991,consumption rate
multi,0.5913995937747173,0.12287911587157103,consumption rate
multi,0.5868513615806582,0.09066649359114223,consumption rate
multi,0.5618334325408627,0.09377080849137297,consumption rate
multi,0.5310252953121498,0.12776668717867298,consumption rate
multi,0.5799871862104483,0.13360074234066394,consumption rate
multi,0.5540267573546003,0.091742897411029,consumption rate
multi,0.5218850491035009,0.10883264798744419,consumption rate
multi,0.6381318734672723,0.13980049176688142,consumption rate
multi,0.5050074616461322,0.10902640475169503,consumption rate
multi,0.5688432876074733,0.10037627600528994,consumption rate
multi,0.5402335197025534,0.08478943522364875,consumption rate
multi,0.5393852658343845,0.11383967307018532,consumption rate
multi,0.5596250486868419,0.12795208220916365,consumption rate
multi,0.5506101062864435,0.11243463374682554,consumption rate
multi,0.5342211082745912,0.11595180726353005,consumption rate
multi,0.5412159025005125,0.11637817642193884,consumption rate
multi,0.5935051202454338,0.12417933287549895,consumption rate
multi,0.5490866765637592,0.08706664469663046,consumption rate
multi,0.558216156744017,0.09180334655757794,consumption rate
multi,0.6054503225799466,0.09348505555961543,consumption rate
multi,0.5288784852038885,0.09056617347238208,consumption rate
multi,0.5493786027882969,0.10132352130700317,consumption rate
multi,0.5775759155873702,0.08696985043899666,consumption rate
multi,0.569990516627657,0.10982531808108159,consumption rate
multi,0.5973712137198859,0.12674696048253517,consumption rate
multi,0.5528975980448103,0.13090900466288136,consumption rate
multi,0.6001399769943531,0.09734776415282413,consumption rate
multi,0.6138668538627239,0.09660584773286304,consumption rate
multi,0.5407448447485034,0.10682761357763182,consumption rate
multi,0.5852358102331697,0.0922437977708286,consumption rate
multi,0.5420969985216567,0.10321859393868223,consumption rate
multi,0.6107863328027949,0.0899245302133103,consumption rate
multi,0.5677853081605978,0.09573743896243028,consumption rate
multi,0.5605606618695155,0.09302611687522935,consumption rate
multi,0.5864861007428167,0.10298597838078896,consumption rate
multi,0.555087121644745,0.09712955393499983,consumption rate
multi,0.5691301738487091,0.09753323365282214,consumption rate
multi,0.5719307572213772,0.10790086232947362,consumption rate
multi,0.5824471083929602,0.07945338378894919,consumption rate
multi,0.5415658876663143,0.103261394135521,consumption rate
multi,0.5632183424014986,0.0942477286356593,consumption rate
multi,0.538299534383253,0.08772166131079667,consumption rate
multi,0.5586295705641817,0.08651456760918344,consumption rate
multi,0.5925428412528025,0.11516179157242123,consumption rate
multi,0.5746244730948611,0.10075003438250174,consumption rate
multi,0.5400323754732355,0.08547480914948331,consumption rate
multi,0.5722215659972074,0.1024905232859555,consumption rate
multi,0.5436252194303058,0.10164597934036006,consumption rate
multi,0.5902837975329819,0.12100049133358302,consumption rate
multi,0.4832799827715427,0.10836053214106366,consumption rate
multi,0.5615806265740996,0.12640749629952977,consumption rate
multi,0.6062400773736684,0.1045054593895261,consumption rate
multi,0.5351339166325771,0.11075390658644094,consumption rate
multi,0.521322566669052,0.10030721368015047,consumption rate
multi,0.5135777830706804,0.11780165265767827,consumption rate
multi,0.5680379569709053,0.08644430122105115,consumption rate
multi,0.5895891488620613,0.10730844834762089,consumption rate
multi,0.5749692848610093,0.10875993895733888,consumption rate
